Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,MatchURL
Austrian Football Bundesliga,M,AUT,2019,Regular season,1,Fri,2018-07-27,20:45,Austria Wien,2,Wacker Innsbr,1,12673,Generali Arena,Christopher Jäger,,https://fbref.com/en/matches/6c36d5e8/Austria-Wien-Wacker-Innsbruck-July-27-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,1,Sat,2018-07-28,17:00,SCR Altach,2,Mattersburg,3,4523,CASHPOINT Arena,Dieter Muckenhammer,,https://fbref.com/en/matches/b5940ee5/Rheindorf-Altach-Mattersburg-July-28-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,1,Sat,2018-07-28,17:00,Sturm Graz,3,Hartberg,2,10785,Merkur Arena,Rene Eisner,,https://fbref.com/en/matches/f54b7835/Sturm-Graz-Hartberg-July-28-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,1,Sun,2018-07-29,17:00,St. Pölten,4,Wolfsberger AC,3,2786,NV Arena,Robert Schörgenhofer,,https://fbref.com/en/matches/44323758/St-Polten-Wolfsberger-AC-July-29-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,1,Sun,2018-07-29,17:00,Admira,0,Rapid Wien,3,5200,BSFZ-Arena,Alexander Harkam,,https://fbref.com/en/matches/9b206c50/Admira-Wacker-Modling-Rapid-Wien-July-29-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,1,Sun,2018-07-29,17:00,RB Salzburg,3,LASK,1,11532,Red Bull Arena,Harald Lechner,,https://fbref.com/en/matches/7704f43d/Red-Bull-Salzburg-LASK-July-29-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,1,Sat,2019-03-30,17:00,Hartberg,0,Wacker Innsbr,2,4635,PROfertil ARENA,Stefan Ebner,,https://fbref.com/en/matches/ed31c559/Hartberg-Wacker-Innsbruck-March-30-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,1,Sat,2019-03-30,17:00,SCR Altach,2,Mattersburg,1,4048,CASHPOINT Arena,Manuel Schüttengruber,,https://fbref.com/en/matches/9473e323/Rheindorf-Altach-Mattersburg-March-30-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,1,Sat,2019-03-30,17:00,Rapid Wien,3,Admira,0,11600,Allianz Stadion,Rene Eisner,,https://fbref.com/en/matches/0cc0fe4a/Rapid-Wien-Admira-Wacker-Modling-March-30-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,1,Sun,2019-03-31,14:30,Sturm Graz,0,St. Pölten,1,8567,Merkur Arena,Dominik Ouschan,,https://fbref.com/en/matches/ea07224c/Sturm-Graz-St-Polten-March-31-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,1,Sun,2019-03-31,14:30,Wolfsberger AC,0,LASK,3,3691,Lavanttal-Arena,Walter Altmann,,https://fbref.com/en/matches/bc3233d2/Wolfsberger-AC-LASK-March-31-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,1,Sun,2019-03-31,17:00,RB Salzburg,5,Austria Wien,1,10228,Red Bull Arena,Oliver Drachta,,https://fbref.com/en/matches/f2f26007/Red-Bull-Salzburg-Austria-Wien-March-31-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,10,Sat,2018-10-06,17:00,SCR Altach,2,Austria Wien,0,3712,CASHPOINT Arena,Christopher Jäger,,https://fbref.com/en/matches/8d3706c2/Rheindorf-Altach-Austria-Wien-October-6-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,10,Sat,2018-10-06,17:00,St. Pölten,0,Admira,0,3187,NV Arena,Sebastian Gishamer,,https://fbref.com/en/matches/a0e615ff/St-Polten-Admira-Wacker-Modling-October-6-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,10,Sat,2018-10-06,17:00,Wolfsberger AC,3,Hartberg,4,3213,Lavanttal-Arena,Gerhard Grobelnik,,https://fbref.com/en/matches/f4271b1d/Wolfsberger-AC-Hartberg-October-6-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,10,Sun,2018-10-07,14:30,Wacker Innsbr,1,LASK,0,3873,Tivoli Stadion Tirol,Alexander Harkam,,https://fbref.com/en/matches/23032fcc/Wacker-Innsbruck-LASK-October-7-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,10,Sun,2018-10-07,14:30,Rapid Wien,1,Mattersburg,0,18200,Allianz Stadion,Markus Hameter,,https://fbref.com/en/matches/148bcf7b/Rapid-Wien-Mattersburg-October-7-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,10,Sun,2018-10-07,17:00,Sturm Graz,1,RB Salzburg,2,11147,Merkur Arena,Julian Weinberger,,https://fbref.com/en/matches/eee7042b/Sturm-Graz-Red-Bull-Salzburg-October-7-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,10,Sat,2019-05-25,17:00,Rapid Wien,1,SCR Altach,2,13500,Allianz Stadion,Dieter Muckenhammer,,https://fbref.com/en/matches/6f0feb34/Rapid-Wien-Rheindorf-Altach-May-25-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,10,Sat,2019-05-25,17:00,Wacker Innsbr,4,Mattersburg,0,5823,Tivoli Stadion Tirol,Manuel Schüttengruber,,https://fbref.com/en/matches/6a7e91ae/Wacker-Innsbruck-Mattersburg-May-25-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,10,Sat,2019-05-25,17:00,Hartberg,3,Admira,1,3873,PROfertil ARENA,Robert Schörgenhofer,,https://fbref.com/en/matches/e55863e7/Hartberg-Admira-Wacker-Modling-May-25-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,10,Sun,2019-05-26,17:00,Wolfsberger AC,2,Sturm Graz,1,6377,Lavanttal-Arena,Christopher Jäger,,https://fbref.com/en/matches/d0887236/Wolfsberger-AC-Sturm-Graz-May-26-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,10,Sun,2019-05-26,17:00,RB Salzburg,7,St. Pölten,0,16200,Red Bull Arena,Josef Spurny,,https://fbref.com/en/matches/dd18c99e/Red-Bull-Salzburg-St-Polten-May-26-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,10,Sun,2019-05-26,17:00,LASK,5,Austria Wien,2,6087,TGW Arena,Sebastian Gishamer,,https://fbref.com/en/matches/dc9dda30/LASK-Austria-Wien-May-26-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,11,Sat,2018-10-20,17:00,RB Salzburg,1,Wacker Innsbr,1,11033,Red Bull Arena,Harald Lechner,,https://fbref.com/en/matches/06e45a73/Red-Bull-Salzburg-Wacker-Innsbruck-October-20-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,11,Sat,2018-10-20,17:00,LASK,1,SCR Altach,1,5089,TGW Arena,Rene Eisner,,https://fbref.com/en/matches/46167bed/LASK-Rheindorf-Altach-October-20-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,11,Sat,2018-10-20,17:00,Hartberg,3,Rapid Wien,0,5024,PROfertil ARENA,Dieter Muckenhammer,,https://fbref.com/en/matches/81210331/Hartberg-Rapid-Wien-October-20-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,11,Sun,2018-10-21,14:30,Mattersburg,2,St. Pölten,0,1800,Pappelstadion,Walter Altmann,,https://fbref.com/en/matches/a2a27151/Mattersburg-St-Polten-October-21-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,11,Sun,2018-10-21,14:30,Admira,0,Wolfsberger AC,0,1700,BSFZ-Arena,Robert Schörgenhofer,,https://fbref.com/en/matches/cb9332ca/Admira-Wacker-Modling-Wolfsberger-AC-October-21-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,11,Sun,2018-10-21,17:00,Austria Wien,1,Sturm Graz,1,11265,Generali Arena,Manuel Schüttengruber,,https://fbref.com/en/matches/61bb7142/Austria-Wien-Sturm-Graz-October-21-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,12,Sat,2018-10-27,17:00,Hartberg,2,Sturm Graz,0,5024,PROfertil ARENA,Markus Hameter,,https://fbref.com/en/matches/db8d1819/Hartberg-Sturm-Graz-October-27-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,12,Sat,2018-10-27,17:00,Wacker Innsbr,0,Austria Wien,0,5532,Tivoli Stadion Tirol,Christian-Petru Ciochirca,,https://fbref.com/en/matches/cb5aba96/Wacker-Innsbruck-Austria-Wien-October-27-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,12,Sat,2018-10-27,17:00,Mattersburg,1,SCR Altach,1,1600,Pappelstadion,Sebastian Gishamer,,https://fbref.com/en/matches/96167f01/Mattersburg-Rheindorf-Altach-October-27-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,12,Sun,2018-10-28,14:30,Rapid Wien,2,Admira,0,14600,Allianz Stadion,Alexander Harkam,,https://fbref.com/en/matches/a6ec1b54/Rapid-Wien-Admira-Wacker-Modling-October-28-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,12,Sun,2018-10-28,14:30,Wolfsberger AC,1,St. Pölten,0,2586,Lavanttal-Arena,Julian Weinberger,,https://fbref.com/en/matches/3317df80/Wolfsberger-AC-St-Polten-October-28-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,12,Sun,2018-10-28,17:00,LASK,3,RB Salzburg,3,6009,TGW Arena,Gerhard Grobelnik,,https://fbref.com/en/matches/fc9f425d/LASK-Red-Bull-Salzburg-October-28-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,13,Sat,2018-11-03,17:00,Admira,2,Hartberg,3,1900,BSFZ-Arena,Harald Lechner,,https://fbref.com/en/matches/6278afc8/Admira-Wacker-Modling-Hartberg-November-3-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,13,Sat,2018-11-03,17:00,Sturm Graz,1,Wacker Innsbr,1,7867,Merkur Arena,Dominik Ouschan,,https://fbref.com/en/matches/6d45b68a/Sturm-Graz-Wacker-Innsbruck-November-3-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,13,Sat,2018-11-03,17:00,St. Pölten,2,LASK,2,4071,NV Arena,Christopher Jäger,,https://fbref.com/en/matches/a8cf9baf/St-Polten-LASK-November-3-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,13,Sun,2018-11-04,14:30,Austria Wien,2,Wolfsberger AC,3,8540,Generali Arena,Dieter Muckenhammer,,https://fbref.com/en/matches/eb6a5f11/Austria-Wien-Wolfsberger-AC-November-4-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,13,Sun,2018-11-04,14:30,RB Salzburg,2,Mattersburg,1,8652,Red Bull Arena,Rene Eisner,,https://fbref.com/en/matches/6c039ab9/Red-Bull-Salzburg-Mattersburg-November-4-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,13,Sun,2018-11-04,17:00,SCR Altach,2,Rapid Wien,2,5038,CASHPOINT Arena,Manuel Schüttengruber,,https://fbref.com/en/matches/ad231226/Rheindorf-Altach-Rapid-Wien-November-4-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,14,Sat,2018-11-10,17:00,Sturm Graz,0,St. Pölten,0,9218,Merkur Arena,Andreas Heiß,,https://fbref.com/en/matches/63db79b0/Sturm-Graz-St-Polten-November-10-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,14,Sat,2018-11-10,17:00,Wacker Innsbr,1,SCR Altach,0,5343,Tivoli Stadion Tirol,Dieter Muckenhammer,,https://fbref.com/en/matches/c5bdf9b0/Wacker-Innsbruck-Rheindorf-Altach-November-10-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,14,Sat,2018-11-10,17:00,LASK,5,Admira,1,4873,TGW Arena,Walter Altmann,,https://fbref.com/en/matches/b9442332/LASK-Admira-Wacker-Modling-November-10-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,14,Sun,2018-11-11,14:30,Mattersburg,1,Hartberg,2,2800,Pappelstadion,Julian Weinberger,,https://fbref.com/en/matches/05abffa0/Mattersburg-Hartberg-November-11-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,14,Sun,2018-11-11,14:30,Wolfsberger AC,3,Rapid Wien,1,5444,Lavanttal-Arena,Christian-Petru Ciochirca,,https://fbref.com/en/matches/6b37207c/Wolfsberger-AC-Rapid-Wien-November-11-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,14,Sun,2018-11-11,17:00,Austria Wien,0,RB Salzburg,2,10507,Generali Arena,Robert Schörgenhofer,,https://fbref.com/en/matches/2be09853/Austria-Wien-Red-Bull-Salzburg-November-11-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,15,Sat,2018-11-24,17:00,Admira,1,Austria Wien,2,2857,BSFZ-Arena,Oliver Drachta,,https://fbref.com/en/matches/c99314f9/Admira-Wacker-Modling-Austria-Wien-November-24-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,15,Sat,2018-11-24,17:00,Hartberg,0,RB Salzburg,4,4860,PROfertil ARENA,Dominik Ouschan,,https://fbref.com/en/matches/ae8c4852/Hartberg-Red-Bull-Salzburg-November-24-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,15,Sat,2018-11-24,17:00,Wolfsberger AC,2,Mattersburg,2,2766,Lavanttal-Arena,Manuel Schüttengruber,,https://fbref.com/en/matches/5059fba1/Wolfsberger-AC-Mattersburg-November-24-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,15,Sun,2018-11-25,14:30,SCR Altach,0,Sturm Graz,2,3876,CASHPOINT Arena,Harald Lechner,,https://fbref.com/en/matches/5d798d78/Rheindorf-Altach-Sturm-Graz-November-25-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,15,Sun,2018-11-25,14:30,St. Pölten,2,Wacker Innsbr,0,2700,NV Arena,Julian Weinberger,,https://fbref.com/en/matches/b4a4adc3/St-Polten-Wacker-Innsbruck-November-25-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,15,Sun,2018-11-25,17:00,Rapid Wien,0,LASK,1,17600,Allianz Stadion,Sebastian Gishamer,,https://fbref.com/en/matches/cb656bf8/Rapid-Wien-LASK-November-25-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,16,Sat,2018-12-01,17:00,Austria Wien,2,St. Pölten,0,9025,Generali Arena,Dominik Ouschan,,https://fbref.com/en/matches/f7893c8f/Austria-Wien-St-Polten-December-1-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,16,Sat,2018-12-01,17:00,LASK,3,Hartberg,3,6009,TGW Arena,Julian Weinberger,,https://fbref.com/en/matches/69948511/LASK-Hartberg-December-1-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,16,Sat,2018-12-01,17:00,Mattersburg,2,Admira,2,15100,Pappelstadion,Christopher Jäger,,https://fbref.com/en/matches/6ac26c50/Mattersburg-Admira-Wacker-Modling-December-1-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,16,Sun,2018-12-02,14:30,Wacker Innsbr,0,Rapid Wien,1,7665,Tivoli Stadion Tirol,Rene Eisner,,https://fbref.com/en/matches/f52ac43a/Wacker-Innsbruck-Rapid-Wien-December-2-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,16,Sun,2018-12-02,14:30,RB Salzburg,1,SCR Altach,0,5797,Red Bull Arena,Alexander Harkam,,https://fbref.com/en/matches/97dc2fc3/Red-Bull-Salzburg-Rheindorf-Altach-December-2-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,16,Sun,2018-12-02,17:00,Sturm Graz,3,Wolfsberger AC,0,8074,Merkur Arena,Gerhard Grobelnik,,https://fbref.com/en/matches/dfd404c6/Sturm-Graz-Wolfsberger-AC-December-2-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,17,Sat,2018-12-08,17:00,Wolfsberger AC,1,LASK,1,2655,Lavanttal-Arena,Harald Lechner,,https://fbref.com/en/matches/dd526818/Wolfsberger-AC-LASK-December-8-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,17,Sat,2018-12-08,17:00,Admira,2,RB Salzburg,2,1900,BSFZ-Arena,Christian-Petru Ciochirca,,https://fbref.com/en/matches/54b15be0/Admira-Wacker-Modling-Red-Bull-Salzburg-December-8-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,17,Sat,2018-12-08,17:00,St. Pölten,2,SCR Altach,1,2655,NV Arena,Andreas Heiß,,https://fbref.com/en/matches/656fd7ce/St-Polten-Rheindorf-Altach-December-8-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,17,Sun,2018-12-09,14:30,Hartberg,2,Wacker Innsbr,2,2733,PROfertil ARENA,Sebastian Gishamer,,https://fbref.com/en/matches/a1ba3ca6/Hartberg-Wacker-Innsbruck-December-9-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,17,Sun,2018-12-09,14:30,Mattersburg,2,Austria Wien,1,2700,Pappelstadion,Alexander Harkam,,https://fbref.com/en/matches/ff5de82a/Mattersburg-Austria-Wien-December-9-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,17,Sun,2018-12-09,17:00,Rapid Wien,0,Sturm Graz,0,17700,Allianz Stadion,Robert Schörgenhofer,,https://fbref.com/en/matches/1f54169c/Rapid-Wien-Sturm-Graz-December-9-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,18,Sat,2018-12-15,17:00,Sturm Graz,3,Admira,0,7048,Merkur Arena,Dieter Muckenhammer,,https://fbref.com/en/matches/65eedca9/Sturm-Graz-Admira-Wacker-Modling-December-15-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,18,Sat,2018-12-15,17:00,Wacker Innsbr,0,Wolfsberger AC,0,2035,Tivoli Stadion Tirol,Christopher Jäger,,https://fbref.com/en/matches/d133dc0f/Wacker-Innsbruck-Wolfsberger-AC-December-15-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,18,Sat,2018-12-15,17:00,LASK,2,Mattersburg,1,4797,TGW Arena,Gerhard Grobelnik,,https://fbref.com/en/matches/917389a4/LASK-Mattersburg-December-15-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,18,Sun,2018-12-16,14:30,RB Salzburg,5,St. Pölten,1,5727,Red Bull Arena,Manuel Schüttengruber,,https://fbref.com/en/matches/446938d0/Red-Bull-Salzburg-St-Polten-December-16-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,18,Sun,2018-12-16,14:30,SCR Altach,6,Hartberg,1,2543,CASHPOINT Arena,Walter Altmann,,https://fbref.com/en/matches/3f66c9c9/Rheindorf-Altach-Hartberg-December-16-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,18,Sun,2018-12-16,17:00,Austria Wien,6,Rapid Wien,1,16582,Generali Arena,Harald Lechner,,https://fbref.com/en/matches/3af7e4cf/Austria-Wien-Rapid-Wien-December-16-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,19,Fri,2019-02-22,19:30,LASK,2,Austria Wien,0,6009,TGW Arena,Christopher Jäger,,https://fbref.com/en/matches/f44501a7/LASK-Austria-Wien-February-22-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,19,Sat,2019-02-23,17:00,Admira,3,Wacker Innsbr,0,1957,BSFZ-Arena,Gerhard Grobelnik,,https://fbref.com/en/matches/43933aaa/Admira-Wacker-Modling-Wacker-Innsbruck-February-23-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,19,Sat,2019-02-23,17:00,Wolfsberger AC,0,SCR Altach,0,3198,Lavanttal-Arena,Alexander Harkam,,https://fbref.com/en/matches/71e8c382/Wolfsberger-AC-Rheindorf-Altach-February-23-2019-Austrian-Bundesliga
