Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,MatchURL
Super League Greece,M,GRE,2019,Super League Greece,1,Sat,2018-08-25,19:15,Panetolikos,1,Atromitos,2,2075,Stadio Panetolikou,Georgios Kominis,,https://fbref.com/en/matches/c82f1dfd/Panetolikos-Atromitos-August-25-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,1,Sat,2018-08-25,19:15,PAOK,1,Asteras Tripoli,0,16255,Stadio Toumbas,Aristomenis Koutsiaftis,,https://fbref.com/en/matches/24be5ff2/PAOK-Asteras-Tripoli-August-25-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,1,Sat,2018-08-25,21:30,Apollon Smyrnis,0,Larissa,1,632,Stadio Georgios Kamaras,Efstathios Gortsilas,,https://fbref.com/en/matches/37a6343b/Apollon-Smyrnis-Larissa-August-25-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,1,Sat,2018-08-25,21:30,AEK Athens,2,PAS Giannina,0,7504,Olympiako Stadio Spyros Louis,Athanasios Sezos,,https://fbref.com/en/matches/b86cb0d5/AEK-Athens-PAS-Giannina-August-25-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,1,Sun,2018-08-26,19:15,Panionios,2,OFI Crete,2,1689,Stadio Néas Smírnis,Giorgos Vreskas,,https://fbref.com/en/matches/847d1cba/Panionios-OFI-Crete-August-26-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,1,Sun,2018-08-26,19:15,Xanthi,0,Panathinaikos,1,1933,Xanthi FC Arena,Tasos Sidiropoulos,,https://fbref.com/en/matches/ea0b3919/Xanthi-Panathinaikos-August-26-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,1,Sun,2018-08-26,21:30,Olympiacos,1,Levadiakos,0,15123,Stadio Georgios Karaiskáki,Stefanos Koubarakis,,https://fbref.com/en/matches/c2739226/Olympiacos-Levadiakos-August-26-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,1,Mon,2018-08-27,21:30,PAS Lamia,0,Aris,3,11671,Dimotiko Athlitiko Kentro Lamias,Aristotelis Diamantopoulos,,https://fbref.com/en/matches/203600cd/PAS-Lamia-Aris-August-27-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,10,Sat,2018-11-10,17:15,Larissa,2,PAS Giannina,0,2160,AEL Arena,Praxiteles Zachariadis,,https://fbref.com/en/matches/e97f7ab0/Larissa-PAS-Giannina-November-10-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,10,Sat,2018-11-10,19:00,Xanthi,0,Panionios,1,1284,Xanthi FC Arena,Georgios Kominis,,https://fbref.com/en/matches/8a4c832d/Xanthi-Panionios-November-10-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,10,Sat,2018-11-10,19:30,Levadiakos,2,OFI Crete,1,1237,Stadio Levadias,Evangelos Gratsanis,,https://fbref.com/en/matches/e483b585/Levadiakos-OFI-Crete-November-10-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,10,Sun,2018-11-11,15:00,AEK Athens,0,Atromitos,2,NA,Olympiako Stadio Spyros Louis,Aristotelis Diamantopoulos,,https://fbref.com/en/matches/0aeeef95/AEK-Athens-Atromitos-November-11-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,10,Sun,2018-11-11,17:15,PAOK,2,Panetolikos,1,15168,Stadio Toumbas,Alexandros Tsamouris,,https://fbref.com/en/matches/9539f2a1/PAOK-Panetolikos-November-11-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,10,Sun,2018-11-11,19:00,PAS Lamia,0,Asteras Tripoli,0,1563,Dimotiko Athlitiko Kentro Lamias,Giorgos Vreskas,,https://fbref.com/en/matches/a62b1e75/PAS-Lamia-Asteras-Tripoli-November-11-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,10,Sun,2018-11-11,19:30,Olympiacos,1,Panathinaikos,1,31250,Stadio Georgios Karaiskáki,Adrien Jaccottet,,https://fbref.com/en/matches/39ba1614/Olympiacos-Panathinaikos-November-11-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,10,Mon,2018-11-12,19:00,Apollon Smyrnis,1,Aris,2,912,Stadio Georgios Kamaras,Konstantinos Kotsanis,,https://fbref.com/en/matches/4d11a695/Apollon-Smyrnis-Aris-November-12-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,11,Sat,2018-11-24,16:00,Panathinaikos,5,Apollon Smyrnis,1,4696,Stadio Panetolikou,Fotios Fotiadis,,https://fbref.com/en/matches/3af0ac06/Panathinaikos-Apollon-Smyrnis-November-24-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,11,Sat,2018-11-24,17:15,Asteras Tripoli,2,Larissa,0,1134,Stadio Theodoros Kolokotronis,Anastasios Papapetrou,,https://fbref.com/en/matches/374d72af/Asteras-Tripoli-Larissa-November-24-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,11,Sat,2018-11-24,19:00,Panetolikos,2,AEK Athens,1,3541,Olympiako Stadio Spyros Louis,Manolis Skoulas,,https://fbref.com/en/matches/c5890bc6/Panetolikos-AEK-Athens-November-24-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,11,Sat,2018-11-24,19:30,PAOK,2,Xanthi,0,14747,Stadio Toumbas,Athanasios Sezos,,https://fbref.com/en/matches/e1acced0/PAOK-Xanthi-November-24-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,11,Sun,2018-11-25,17:15,PAS Giannina,2,Levadiakos,0,2058,Stadio Zosimades,Georgios Tzovaras,,https://fbref.com/en/matches/11f8f80a/PAS-Giannina-Levadiakos-November-25-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,11,Sun,2018-11-25,19:00,Atromitos,1,Olympiacos,2,1673,Stadio Peristeriou,Angelos Evangelo u,,https://fbref.com/en/matches/4880d314/Atromitos-Olympiacos-November-25-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,11,Sun,2018-11-25,19:30,OFI Crete,1,Aris,2,2432,Stadio Thódoros Vardinoyánnis,Athanassios Tzilos,,https://fbref.com/en/matches/3629a055/OFI-Crete-Aris-November-25-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,11,Mon,2018-11-26,19:30,Panionios,1,PAS Lamia,0,806,Stadio Néas Smírnis,Vasilis Fotias,,https://fbref.com/en/matches/8de3e2b0/Panionios-PAS-Lamia-November-26-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,12,Sat,2018-12-01,17:15,Larissa,4,Panionios,2,1991,AEL Arena,Ilias Papadopoulos,,https://fbref.com/en/matches/52dd5242/Larissa-Panionios-December-1-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,12,Sat,2018-12-01,19:00,Apollon Smyrnis,1,Atromitos,1,601,Stadio Georgios Kamaras,Georgios Kominis,,https://fbref.com/en/matches/71bdc9dd/Apollon-Smyrnis-Atromitos-December-1-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,12,Sat,2018-12-01,19:30,PAS Giannina,1,OFI Crete,1,3052,Stadio Zosimades,Giorgos Labrou,,https://fbref.com/en/matches/4f6fb77a/PAS-Giannina-OFI-Crete-December-1-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,12,Sun,2018-12-02,17:15,Levadiakos,0,Asteras Tripoli,2,1214,Stadio Levadias,Evangelos Manouhos,,https://fbref.com/en/matches/dfd9871b/Levadiakos-Asteras-Tripoli-December-2-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,12,Sun,2018-12-02,19:00,Aris,1,Panathinaikos,1,9498,Stadio Harilaou Kleánthis Vikelídis,Georgios Tzovaras,,https://fbref.com/en/matches/76f012a8/Aris-Panathinaikos-December-2-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,12,Sun,2018-12-02,19:30,AEK Athens,2,Xanthi,0,6114,Olympiako Stadio Spyros Louis,Praxiteles Zachariadis,,https://fbref.com/en/matches/05313c02/AEK-Athens-Xanthi-December-2-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,12,Mon,2018-12-03,19:00,PAS Lamia,0,PAOK,1,1648,Dimotiko Athlitiko Kentro Lamias,Alexandros Tsamouris,,https://fbref.com/en/matches/6f771896/PAS-Lamia-PAOK-December-3-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,12,Mon,2018-12-03,19:30,Olympiacos,2,Panetolikos,1,15531,Stadio Georgios Karaiskáki,Stefanos Koubarakis,,https://fbref.com/en/matches/4d4618f4/Olympiacos-Panetolikos-December-3-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,13,Sat,2018-12-08,17:15,Asteras Tripoli,1,PAS Giannina,0,1264,Stadio Theodoros Kolokotronis,Georgios Kominis,,https://fbref.com/en/matches/5670ca1e/Asteras-Tripoli-PAS-Giannina-December-8-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,13,Sat,2018-12-08,19:30,AEK Athens,2,PAS Lamia,0,5541,Olympiako Stadio Spyros Louis,Anastasios Papapetrou,,https://fbref.com/en/matches/04b79533/AEK-Athens-PAS-Lamia-December-8-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,13,Sun,2018-12-09,15:30,Xanthi,1,Olympiacos,1,1342,Xanthi FC Arena,Athanassios Tzilos,,https://fbref.com/en/matches/52076921/Xanthi-Olympiacos-December-9-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,13,Sun,2018-12-09,17:15,OFI Crete,3,Panathinaikos,1,4932,Stadio Thódoros Vardinoyánnis,Manolis Skoulas,,https://fbref.com/en/matches/80a0d872/OFI-Crete-Panathinaikos-December-9-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,13,Sun,2018-12-09,19:00,Atromitos,4,Aris,2,860,Stadio Peristeriou,Aristomenis Koutsiaftis,,https://fbref.com/en/matches/62769239/Atromitos-Aris-December-9-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,13,Sun,2018-12-09,19:30,PAOK,2,Larissa,1,15219,Stadio Toumbas,Konstantinos Kotsanis,,https://fbref.com/en/matches/c30e080e/PAOK-Larissa-December-9-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,13,Mon,2018-12-10,19:00,Panetolikos,2,Apollon Smyrnis,1,1867,Stadio Panetolikou,Evangelos Gratsanis,,https://fbref.com/en/matches/fae4b17d/Panetolikos-Apollon-Smyrnis-December-10-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,13,Mon,2018-12-10,19:30,Panionios,1,Levadiakos,1,956,Stadio Néas Smírnis,Giorgos Tassis,,https://fbref.com/en/matches/fc089725/Panionios-Levadiakos-December-10-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,14,Sat,2018-12-15,17:15,PAS Giannina,3,Panionios,1,2149,Stadio Zosimades,Anastasios Papapetrou,,https://fbref.com/en/matches/9c5646c6/PAS-Giannina-Panionios-December-15-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,14,Sat,2018-12-15,19:00,Aris,1,Panetolikos,2,5651,Stadio Harilaou Kleánthis Vikelídis,Angelos Evangelo u,,https://fbref.com/en/matches/05820eac/Aris-Panetolikos-December-15-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,14,Sat,2018-12-15,19:30,Asteras Tripoli,2,OFI Crete,1,1216,Stadio Theodoros Kolokotronis,Fotios Fotiadis,,https://fbref.com/en/matches/289a0c85/Asteras-Tripoli-OFI-Crete-December-15-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,14,Sun,2018-12-16,16:00,Apollon Smyrnis,1,Xanthi,0,442,Stadio Georgios Kamaras,Giorgos Vreskas,,https://fbref.com/en/matches/fad6631e/Apollon-Smyrnis-Xanthi-December-16-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,14,Sun,2018-12-16,17:15,Larissa,0,AEK Athens,0,2855,AEL Arena,Praxiteles Zachariadis,,https://fbref.com/en/matches/79a33d5a/Larissa-AEK-Athens-December-16-2018-Super-League-Greece
